1.0000 11.8531
2.0000 11.3645
4.0000 11.3445
8.0000 11.3154
16.0000 10.1127
32.0000 9.91874
64.0000 10.0137
128.0000 13.1135
256.0000 13.9359
512.0000 6.4314
