1.0000 11.9461
2.0000 12.0218
4.0000 12.5081
8.0000 12.4285
16.0000 12.0463
32.0000 11.4259
64.0000 11.1653
128.0000 10.7946
256.0000 11.1638
512.0000 14.9581
