1.0000 57.2949
2.0000 52.2992
4.0000 49.8371
8.0000 47.1973
16.0000 47.1555
32.0000 55.1785
64.0000 54.2605
128.0000 77.0496
256.0000 58.6000
512.0000 88.1055
